blind_id,item_id,split,hallucination_type,gold_answer
reasoning-0058,reasoning_hallu-0106,hallucinated,hallucinated_intermediate_fact,"শিকাগো কাবস তৃতীয় ইনিংসে ২ হোম রান, পঞ্চম ইনিংসে ১ হোম রান এবং অষ্টম ইনিংসে ২ হোম রান ২+১+২ = <<২+১+২=৫>>৫ খেলার জন্য হোম রান.
কালামরা দ্বিতীয় ইনিংসে ১ হোম রান এবং পঞ্চম ইনিংসে ১ হোম রান করেছে ১+১=<<১+১=২>>২ হোম রানের জন্য।
যদি খেলায় শিকাগো শাবকরা মোট ৫ হোম রান করে এবং কার্ডিনালরা গেমগুলিতে মোট ২ হোম রান করে তাহলে ৫-২=<<৫-২=৩>>শিকাগোর দ্বারা আরও ৩ হোম রান করা হয়েছিল খেলায় কার্ডিনালদের চেয়ে শাবক।
#### ৩"
reasoning-0059,reasoning_gold-0035,gold,gold,"”ক” প্যাকেট থেকে সূর্যমুখীর উচ্চতা প্যাকেট ”খ” + ২০% থেকে সূর্যমুখীর উচ্চতার সমান। যদি ”গ”, ”খ” প্যাকেট থেকে সূর্যমুখীর উচ্চতা উপস্থাপন করে,  “গ” + ০.২০“গ” = ”ক” প্যাকেট থেকে সূর্যমুখীর উচ্চতা।
আমরা জানি ”ক” প্যাকেট থেকে সূর্যমুখীর উচ্চতা হল ১৯২ ইঞ্চি = “গ” + ০.২০“গ” বা ১.২“গ”।
“গ” বের করার জন্য, আমরা সমীকরণের উভয় দিককে ১.২ দ্বারা ভাগ করব, এভাবে: ১৯২ / ১.২ = ১.২“গ” / ১.২ বা ১৬০ = “গ”।
#### ১৬০"
reasoning-0060,reasoning_hallu-0190,hallucinated,invalid_deduction,"যদি আমি আমার বিড়ালকে প্রতিদিন ৬০ গ্রাম দেই এবং আমি এটি শেষ ৩ দিন পর্যন্ত পূরণ করি, তাহলে আমি তার বাটিতে মোট ৬০*৩ = <<৬০*৩=১৮০>>১৮০ গ্রাম রাখি
যদি খালি বাটির ওজন ৪২০ গ্রাম হয় এবং আমি ১৮০ গ্রাম রাখি তাহলে মোট ওজন = ৪২০+১৮০ = <<৪২০+১৮০=৬০০>>৬০০ গ্রাম
যদি আমার বিড়াল শুধুমাত্র ১৪ গ্রাম খেয়ে থাকে তাহলে বাটির ওজন এখন ৬০০-১৪ = <<৬০০-১৪=৫৮৬>>৫৮৬ গ্রাম
#### ৫৮৬"
reasoning-0061,reasoning_hallu-0233,hallucinated,semantic_drift,"রকি ২*৩ = <<২*৩=৬>>সপ্তাহে ৬ ঘন্টা হেঁটে অফিসে যেতে সময় নেয়।
রকি ৬*২ = <<৬*২=১২>>সপ্তাহে ১২ ঘন্টা হেঁটে অফিসে যেতে এবং যেতে সময় নেয়।
রকি  ১*২ = <<১*২=২>>সপ্তাহে ২ ঘন্টা বাইকে করে অফিসে যেতে সময় নেয়।
রকি  ২*২ = <<২*২=৪>>সপ্তাহে ৪ ঘন্টা বাইকে করে অফিসে যেতে এবং যেতে সময় নেয়।
মোট, রকি ১২+৪ = <<১২+৪=১৬>>সপ্তাহে ১৬ ঘন্টা সময় নেয় অফিসে যেতে এবং যেতে।
#### ১৬"
reasoning-0062,reasoning_hallu-0244,hallucinated,semantic_drift,"বাক্স থেকে লতিফ ৩টি বিস্কুট, তারপরে আরও তিনটি, কিন্তু তারপরে দুটি পিছনে রাখুন, মোট ৩+৩-২=<<৩+৩-২=৪>>৪টি বিস্কুট সরানো হয়েছে।
জামিল বাক্স থেকে আরও সাতটি বের করেছেন, মোট ৪+৭=<<৪+৭=১১>>১১টি বিস্কুট সরিয়েছেন।
ডালিয়া যদি ভেবেছিল অর্ধেক চলে গেছে, তাহলে হারিয়ে যাওয়া বিস্কুটের সংখ্যা বাকি থাকা বিস্কুটের সংখ্যার সমান হবে, অথবা ১১টি অনুপস্থিত = ১১টি অবশিষ্ট বিস্কুটের সমান হবে
#### ১১"
reasoning-0063,reasoning_hallu-0047,hallucinated,arithmetic_slip,"তিনি ৬টি ছোট থলে কিনতে পারেন কারণ ২৪/৪ = <<২৪/৪=৬>>৬
এটি তাকে ৩০০টি বেলুন দেয়, কারণ ৬ x ৫০ = <<৬*৫০=৩০০>>৩০০
তিনি ৪টি মাঝারি থলে কিনতে পারেন কারণ ২৪/৬ = <<২৪/৬=৪>>৪
এটি তাকে ৩০০টি বেলুন দেয় কারণ ৪ x ৭৫ = <<৪*৭৫=৩০০>>৩০০
তিনি ২টি অতিরিক্ত বড় থলে কিনতে পারেন কারণ ২৪/১২ = <<২৪/১২=২>>২
এটি তাকে ৪০০টি বেলুন দেয় কারণ ২ x ২০০ = <<২*২০০=৪০০>>৪০০
৪০০ হল সে সবচেয়ে বেশি কিনতে পারে কারণ ৪০০ হল ৩০০ এর থেকে বড়৷
#### ৪০০"
reasoning-0064,reasoning_gold-0007,gold,gold,"মিরাজ ১১টি টোকেন ব্যবহার করেছেন যার মূল্য প্রতিটি ১৫ পিচ, তাই ১১ টোকেন x ১৫ পিচ = <<১১*১৫=১৬৫>>১৬৫ পিচ।
পাপন ১৭ টোকেন x ১৫ পিচ ব্যবহার করেছে = <<১৭*১৫=২৫৫>>২৫৫ পিচ।
একসাথে, মিরাজ এবং পাপন ১৬৫ + ২৫৫ = <<১৬৫+২৫৫=৪২০>>৪২০ পিচ পেয়েছেন।
মিরাজ ৫০ বার বল মারেন + পাপনের ৫৫ হিট = <<৫০+৫৫=১০৫>>১০৫টি মোট হিট।
৪২০ পিচের মধ্যে - ১০৫টি মোট হিট = <<৪২০-১০৫=৩১৫>>৩১৫টি মিস।
#### ৩১৫"
reasoning-0065,reasoning_hallu-0229,hallucinated,semantic_drift,"প্রথম বছরে, ববি ১৬*.৫ = <<১৬*.৫=৮>>৮টি নতুন গাড়ি ক্রয় করবে।
প্রথম বছরের পর, তার মোট ১৬ + ৮ = <<১৬+৮=২৪>>২৪টি গাড়ি থাকবে।
দ্বিতীয় বছরে, ববি ২৪*.৫ = <<২৪*.৫=১২>>১২টি নতুন গাড়ি ক্রয় করবে৷
দ্বিতীয় বছরের পর, তার কাছে ২৪ + ১২ = <<২৪+১২=৩৬>> মোট ৩৬টি গাড়ি থাকবে।
তৃতীয় বছরে, ববি ৩৬*.৫ = <<৩৬*.৫=১৮>>১৮টি নতুন গাড়ি ক্রয় করবে৷
তৃতীয় বছরের পর, তার কাছে ৩৬ + ১৮ = <<৩৬+১৮=৫৪>> মোট ৫৪টি গাড়ি থাকবে।
#### ৫৪"
reasoning-0066,reasoning_hallu-0218,hallucinated,semantic_drift,"আবিদ ৩/৫* ৳৬০০ = ৳<<৩/৫*৬০০=৩৬০>>৩৬০ খাবারের জন্য প্রদান করে।
তিনি বন্ধকী বিলের জন্য ৩*৳৩৬০ = ৳<<৩*৩৬০=১০৮০>>১০৮০ খরচ করেন।
ট্যাক্সে তার খরচের পরিমাণ ২/৫*৳২০০০ = ৳<<২/৫*২০০০=৮০০>>৮০০
আবিদের মোট মাসিক খরচ হল ৳৮০০ ট্যাক্স + ৳১০৮০ বন্ধকী বিল + ৳৩৬০ খাবার + ৳৬০০ ভাড়া = ৳<<৮০০+১০৮০+৩৬০+৬০০=২৮৪০>>২৮৪০
তার মোট বেতন হল খরচের জন্য ৳২৮৪০ + ৳২০০০ সঞ্চয় = ৳<<২৮৪০+২০০০=৪৮৪০>>৪৮৪০
#### ৪৮৪০"
reasoning-0067,reasoning_hallu-0237,hallucinated,semantic_drift,"রেসের মধ্যে ৩/৫ জন যদি সাইকেল চালায়, তাহলে তাদের সংখ্যা ৩/৫ * ৪০ জন = <<৩/৫*৪০=২৪>>২৪ জন
যেহেতু একটি সাইকেলের ২টি চাকা থাকে এবং প্রতিটি সাইকেলে ২৪ জন লোক চড়ছিল, তাই রেসে মোট সাইকেলের চাকার সংখ্যা হল ২টি চাকা/বাইক * ২৪টি বাইক = <<২*২৪=৪৮>>৪৮টি চাকা
ট্রাইসাইকেলে রেসারের সংখ্যা হল ৪০ জন - ২৪ জন = <<৪০-২৪=১৬>>১৬ জন
যেহেতু একটি ট্রাইসাইকেলে ৩টি চাকা থাকে এবং প্রতিটি ট্রাইসাইকেলে ১৬ জন লোক চড়ছিল, তাই রেসে মোট ট্রাইসাইকেলের চাকার সংখ্যা ৩টি চাকা/ট্রাইক * ১৬ ট্রাইক = <<৩*১৬=৪৮>>৪৮টি চাকা
রেসে সাইকেল এবং ট্রাইসাইকেল চাকার মিলিত মোট ৪৮ চাকা + ৪৮ চাকা = <<৪৮+৪৮=৯৬>>৯৬ চাকা
#### ৯৬"
reasoning-0068,reasoning_hallu-0133,hallucinated,hallucinated_intermediate_fact,"যেহেতু বইটির প্রতিটি অধ্যায়ে ৪০টি পৃষ্ঠা রয়েছে, তাই মিখাইল ১০*৪০ = <<১০*৪০=৪০০>>প্রথম দশটি অধ্যায় থেকে ৪০০টি পৃষ্ঠা পড়েছেন।
একাদশ অধ্যায়ের ২০ পৃষ্ঠা পড়ার পর, মিখাইল মোট পৃষ্ঠার সংখ্যা ৪০০+২০ = <<৪০০+২০=৪২০>>৪২০
পরবর্তী দুটি অধ্যায় যা সে পড়েছিল তার ২*৪০ = <<২*৪০=৮০>>৮০ পৃষ্ঠা ছিল।
মোট, মিখাইল সেদিন বইটির ৪২০+৮০ = <<৪২০+৮০=৫০০>>৫০০ পৃষ্ঠা পড়েছিলেন।
#### ৫০০"
reasoning-0069,reasoning_hallu-0066,hallucinated,formula_misapplication,"মেরির ওজন ১৬০ পাউন্ড হলে, জারিফের ওজন ১৬০ পাউন্ড + ২০ পাউন্ড = <<১৬০+২০=১৮০>>১৮০ পাউন্ড।
যদি মিলিএর ওজন মেরির ওজনের থেকে এক-চতুর্থাংশ কম হয়, তাহলে তার ওজন ১/৪ * ১৬০ পাউন্ড = <<১/৪*১৬০=৪০>>৪০ পাউন্ড বেশি।
মিলিএর মোট ওজন হল ১৬০ পাউন্ড + ৪০ পাউন্ড = <<১৬০+৪০=২০০>>২০০ পাউন্ড।
তিনটির মোট ওজন হল ২০০ পাউন্ড + ১৮০ পাউন্ড + ১৬০ পাউন্ড = <<২০০+১৮০+১৬০=৫৪০>>৫৪০ পাউন্ড।
#### ৫৪০"
reasoning-0070,reasoning_hallu-0208,hallucinated,semantic_drift,"প্রতিটি বড় পোস্টারের জন্য লাভ হল ৳১০ - ৳৫ = ৳<<১০-৫=৫>>৫।
লিমা প্রতিদিন বড় পোস্টার বিক্রি করে ৳৫ * ২ = ৳<<৫*২=১০>>১০ উপার্জন করে।
প্রতিটি ছোট পোস্টারের জন্য করা লাভ হল ৳৬ - ৳৩ = ৳<<৬-৩=৩>>৩।
প্রতিদিন লিমা ছোট পোস্টার বিক্রি করে ৳৩ * ৩ = ৳<<৩*৩=৯>>৯ উপার্জন করে।
লারান প্রতিদিন মোট লাভ করে ৳১০ + ৳৯ = ৳<<১০+৯=১৯>>১৯।
৫ দিনের স্কুল সপ্তাহে, লিমা ৫ * ৳১৯ = ৳<<৫*১৯=৯৫>>৯৫ লাভ করে।
#### ৯৫"
reasoning-0071,reasoning_hallu-0043,hallucinated,arithmetic_slip,"প্রথম দিনে, লুবনা ১/৪*২০০ = <<১/৪*২০০=৫০>>৫০ টুকরা খেয়েছিল।
প্রথম দিনের পরে অবশিষ্ট অংশের সংখ্যা হল ২০০-৫০ = <<২০০-৫০=১৫০>>১৫০
দ্বিতীয় দিনে,লুবনা ২/৫*১৫০ = <<২/৫*১৫০=৬০>>৬০ টুকরো রুটি খেয়েছিল।
দ্বিতীয় দিনের পরে যে রুটির টুকরো অবশিষ্ট আছে তা হল ১৫০-৬০ = <<১৫০-৬০=৯০>>৯০
যদি তৃতীয় দিনে লুবনা বাকি রুটির অর্ধেক টুকরো খেয়ে ফেলে, সে ১/২*৯০ = ৪৫ টুকরা খেয়েছে।
তৃতীয় দিনের পরে যে রুটির টুকরো অবশিষ্ট থাকে তা হল ৯০-৪৫=<<৯০-৪৫=৪৫>>৪৫।
#### ৪৫"
reasoning-0072,reasoning_hallu-0132,hallucinated,hallucinated_intermediate_fact,"যদি খ  হল বিলের দাগের সংখ্যা এবং গ হল ফিলের দাগের সংখ্যা, আমরা জানি যে খ  + গ = ৫৯। আমরা এটাও জানি যে খ  = ২গ - ১।
আমরা দ্বিতীয় সমীকরণটিকে প্রথম সমীকরণে প্রতিস্থাপন করতে পারি: ২গ- ১ + গ = ৫৯ 
পদের মতো একত্রিত করলে, আমরা ৩গ - ১= ৫৯ পাই
উভয় পাশে ১ যোগ করলে আমরা ৩গ = ৬০ পাব
উভয় পক্ষকে ৩ দ্বারা ভাগ করলে আমরা গ = ২০ পাব
এটিকে খ = ২গ - ১ সমীকরণে প্রতিস্থাপন করলে, আমরা খ = ২*২০ - ১ = ৪০ - ১ = <<২*২০-১=৩৯>>৩৯ পাই
#### ৩৯"
reasoning-0073,reasoning_gold-0021,gold,gold,"বাই-১-গেট-১-ফ্রি মূল্য ব্যবহার করে, ২টি ট্রিপল চিজ পিজ্জা কিনতে ১*৳৫=৳<<১*৫=৫>>৫ খরচ হয়৷
প্রতি ২ পিজ্জার জন্য ৳৫ এ, এর দাম ৳৫/২=৳<<৫/২=২.৫>>২.৫ প্রতি ট্রিপল চিজ পিজ্জা।
বাই-২-গেট-১-ফ্রি মূল্য ব্যবহার করে, ৩টি মাংস প্রেমীদের পিজ্জা কিনতে ২*৳৫=৳<<২*৫=১০>>১০ খরচ হয়৷
প্রতি তিনটি পিজ্জার জন্য ৳১০, মাংস প্রেমীদের পিজ্জা প্রতি ৳১০/৩=৳৩ এবং ৳১/৩ খরচ হয়।
বাই-১-গেট-১-ফ্রি মূল্যের সাথে, ১০টি ট্রিপল চিজ পিজ্জা ১০*৳২.৫=৳<<১০*২.৫=২৫>>২৫।
বাই-২-গেট-১-ফ্রি মূল্যের সাথে, ৯টি মাংসপ্রেমী পিৎজা ৯*(৳৩+৳১/৩)=৳৩০।
মোট, ১০টি ট্রিপল পনির এবং ৯টি মাংসপ্রেমী পিজ্জার জন্য, এর দাম পড়বে ৳২৫+৳৩০=৳৫৫।
#### ৫৫"
reasoning-0074,reasoning_gold-0022,gold,gold,"তিনগুণ সিমেন্ট ব্যাগ হল ৩*৮০ = <<৩*৮০=২৪০>>২৪০ সিমেন্ট ব্যাগ।
যদি একটি সিমেন্টের ব্যাগের ওজন ৫০ কেজি হয়, তাহলে তার ওজন ৩/৫*৫০ = <<৩/৫*৫০=৩০>>৩০ কেজি।
৫০ কেজি ওজনের ৮০ ব্যাগ সিমেন্ট পরিবহনের খরচ যদি ৳৬০০০ হয়, তাহলে ৫০ কেজি ওজনের এক ব্যাগ সিমেন্ট পরিবহনের খরচ হয় ৳৬০০০/৮০ = ৳<<৬০০০/৮০=৭৫>>৭৫
যেহেতু ৫০ কেজি ওজনের একটি ব্যাগের পরিবহনে ৳৭৫ খরচ হয়, তাই ৩০ কেজি ওজনের একটি ব্যাগের ৩০*৳৭৫/৫০ = ৳<<৩০*৭৫/৫০=৪৫>>৪৫ খরচ হবে।
প্রতিটি ৩০ কেজি ওজনের ২৪০টি সিমেন্ট ব্যাগ পরিবহনের খরচ হল ৳৪৫*২৪০ = ৳<<৪৫*২৪০=১০৮০০>>১০৮০০
#### ১০৮০০"
reasoning-0075,reasoning_hallu-0228,hallucinated,semantic_drift,"ধরা যাক আগে ট্যাঙ্কে থাকা মাছের সংখ্যা, ক  ছিল
যদি  সেখানে যে সংখ্যক ট্যাঙ্ক ছিল তার থেকে ৪ টি কম মাছ ধরেন, তাহলে  ক-৪ টি মাছ ধরেছে
ট্যাঙ্কে ক-৪ মাছ যোগ করার পর, ট্যাঙ্কটিতে এখন ২০টি মাছ ছিল, যার অর্থ ট্যাঙ্কে মোট মাছের সংখ্যা হল ক+ক-৪=২০
২ক=২০+৪
ট্যাঙ্কে প্রাথমিকভাবে মোট মাছের সংখ্যা ২ক=২৪
প্রথমদিকে, ট্যাঙ্কে ক=২৪/২ মাছ ছিল
ক=<<১২=১২>>১২
অমি যদি প্রাথমিকভাবে ট্যাঙ্কের সংখ্যার চেয়ে ৪ টি কম মাছ ধরে থাকেন তবে তিনি ১২-৪=<<১২-৪=৮>>৮টি মাছ ধরেছেন।
#### ৮"
reasoning-0076,reasoning_hallu-0010,hallucinated,arithmetic_slip,"কোম্পানী খ থেকে ৩০ x ২ = <<৩০*২=৬০>>৬০ জন অংশগ্রহণকারী আছে।
কোম্পানি গ এর ৩০ + ১০ = <<৩০+১০=৪০>>৪০ জন অংশগ্রহণকারী রয়েছে।
কোম্পানি ঘ এর ৪০ - ৫ = <<৪০-৫=৩৫>>৩৫ নিবন্ধিত অংশগ্রহণকারী রয়েছে৷
সুতরাং, কোম্পানি ক, খ, গ, এবং ঘ থেকে মোট অংশগ্রহণকারী হল ৩০ + ৬০ + ৪০ + ৩৫ = <<৩০+৬০+৪০+৩৫=১৬৫>>১৬৫।
তাই ১৮৫ - ১৬৫ = <<১৮৫-১৬৫=২০>>২০ জন অংশগ্রহণকারী যারা ক, খ, গ, বা ঘ কোম্পানির নয়।
#### ২০"
reasoning-0077,reasoning_hallu-0135,hallucinated,hallucinated_intermediate_fact,"যদি তিনি সোমবার ৮টি এবং মঙ্গলবার আরও ২টি সোয়েটার বুনন, তবে তিনি ৮+২ = <<৮+২=১০>>মঙ্গলবার ১০টি সোয়েটার বুনবেন৷
সোমবার এবং মঙ্গলবার তিনি যে সোয়েটার বুনছিলেন তার মোট সংখ্যা হল ১০+৮ = <<১০+৮=১৮>>১৮
বুধবার, তিনি মঙ্গলবারের বোনা সংখ্যার চেয়ে চারটি কম সোয়েটার বুনন, যার মোট ১০-৪ = <<১০-৪=৬>>৬টি সোয়েটার।
বুধবারের মধ্যে, সে ১৮+৬ = <<১৮+৬=২৪>>২৪টি সোয়েটার বুনছিল।
বৃহস্পতিবার, তিনি বৃহস্পতিবার একই সংখ্যক সোয়েটার বুনন করেছিলেন, মোট ২৪+৬ = <<২৪+৬=৩০>>৩০টি সোয়েটার দিয়েছেন।
শুক্রবার, তিনি সোমবার যে সোয়েটার বুনছিলেন তার অর্ধেক সংখ্যক সোয়েটার বুনেছেন, যা শুক্রবারে মোট ১/২*৮ = <<৮*১/২=৪>>৪টি সোয়েটার।
এখন পর্যন্ত, সে শুক্রবারের মধ্যে ৩০+৪ = <<৩০+৪=৩৪>>৩৪টি সোয়েটার বুনছে।
#### ৩৪"
reasoning-0078,reasoning_hallu-0100,hallucinated,formula_misapplication,"প্রথমত, ২০ ক্যানের ওজন হল ২০ ক্যান * ২ অউন্স  প্রতি ক্যান = <<২০*২=৪০>>৪০ oz।
এইভাবে, জেনির ১০০ অউন্স   - ৪০ অউন্স   = <<১০০-৪০=৬০>>৬০ অউন্স   বোতল বহন করার ক্ষমতা রয়েছে।
জেসমিন   প্রতি বোতল ৬০ অউন্স   / ৬ অউন্স   = <<৬০/৬=১০>>১০ বোতল বহন করতে পারে।
জেসমিন    ১০ বোতল * ১০ পয়সা  প্রতি বোতল = <<১০*১০=১০০>>বোতলগুলির জন্য ১০০ পয়সা  উপার্জন করে।
জেসমিন   ২০ ক্যান * ৩ পয়সা  প্রতি ক্যান = <<২০*৩=৬০>>ক্যানের জন্য ৬০ পয়সা  উপার্জন করে।
মোট, সে ১০০ পয়সা  + ৬০ পয়সা  = <<১০০+৬০=১৬০>>১৬০ পয়সা  উপার্জন করে।
#### ১৬০"
reasoning-0079,reasoning_gold-0026,gold,gold,"প্রথম রাউন্ডে, জাফর ১৬ - ১ = <<১৬-১=১৫>>১৫ পূর্ণ করেছেন।
দ্বিতীয় রাউন্ডে, জাফর ১৬ - ৩ = <<১৬-৩=১৩>>১৩ পূর্ণ করেছেন।
তৃতীয় রাউন্ডে, জাফর ১৬ + ৪ = <<১৬+৪=২০>>২০ পূর্ণ করেছেন।
চতুর্থ রাউন্ডে, জাফর ১৬/২ = <<১৬/২=৮>>৮ পূর্ণ করেছেন।
জাফর ১৫ + ১৩ + ২০ + ৮ = <<১৫+১৩+২০+৮=৫৬>>মোট ৫৬টি দড়ি লাফ সম্পন্ন করেছেন।
জাফর গড়ে ৫৬/৪ = <<৫৬/৪=১৪>>প্রতি রাউন্ডে ১৪টি দড়ি লাফ দিয়েছেন।
#### ১৪"
reasoning-0080,reasoning_hallu-0157,hallucinated,invalid_deduction,"তিন সপ্তাহ হল ৭*৩=<<৭*৩=২১>>২১ দিন।
তিনি একদিন তার দাদা-দাদির বাড়িতে, একদিন তার ভাইয়ের বাড়িতে, দুই দিন তার বোনের বাড়িতে এবং দুই দিন বাড়ি ফিরে মোট ১+১+২+২=<<১+১+২+২ ভ্রমণ করেছিলেন। =৬>>৬ দিন।
তিনি তার দাদা-দাদির বাড়িতে ৫ দিন এবং তার ভাইয়ের বাড়িতে ৫ দিন কাটিয়েছেন, মোট ৫+৫=<<৫+৫=১০>>১০ দিন।
এইভাবে, ২১টি ছুটির দিনের মধ্যে, তার বোনের সাথে কাটাতে বাকি দিনের সংখ্যা ছিল ২১-৬-১০=<<২১-৬-১০=৫>>৫ দিন।
#### ৫"
reasoning-0081,reasoning_gold-0017,gold,gold,"বর্ষার শুরুতে, ট্যাঙ্কটি ১০০ x ২/৫ = <<১০০*২/৫=৪০>>৪০ লিটার জলে ভরা হয়।
বর্ষার প্রথম দিনে, ট্যাঙ্কে ৪০ + ১৫ = <<৪০+১৫=৫৫>>৫৫ লিটার জল ছিল।
দ্বিতীয় দিনে, ১৫ + ৫ = <<১৫+৫=২০>>২০ লিটার জল সংগ্রহ করা হয়েছিল।
সুতরাং, দ্বিতীয় দিনে ট্যাঙ্কটি ৫৫ + ২০ = <<৫৫+২০=৭৫>>৭৫ লিটার জলে পূর্ণ হয়।
অতএব, তৃতীয় দিনে ১০০ - ৭৫ = <<১০০-৭৫=২৫>>২৫ লিটার জল সংগ্রহ করা হয়েছিল।
#### ২৫"
reasoning-0082,reasoning_hallu-0152,hallucinated,invalid_deduction,"যদি জিমের হিডেন লেকে যেতে ১৫ মিনিট এবং পার্ক অফিসে ফিরে যেতে ৭ মিনিট সময় লাগে, তবে তিনি ভ্রমণে মোট ১৫+৭=<<১৫+৭=২২>>২২ মিনিট ব্যয় করেন।
দান্তে যখন পার্ক অফিসে পৌঁছান, তখন তিনি পার্ক অফিস থেকে মোট ৩২ মিনিট চলে যাবেন এবং যেহেতু তিনি পার্ক অফিস থেকে লেক পার্ক রেস্তোরাঁর পাশ দিয়ে গেছেন, পার্ক অফিস থেকে লেক পার্ক রেস্তোরাঁয় তার হাঁটা সময় লেগেছিল ৩২-২২= <<৩২-২২=১০>>১০ মিনিট।
#### ১০"
reasoning-0083,reasoning_hallu-0158,hallucinated,invalid_deduction,"যদি জনাবা সারমিন এর ক্লাসে ৩০ জন ছাত্র থাকে এবং ছেলেদের সংখ্যা ১০ হয়, তাহলে মিস লিচ ক্লাসে মেয়েদের সংখ্যা ৩০-১০=<<৩০-১০=২০>>২০
যদি প্রতিটি ছেলে বিজ্ঞান কার্যকলাপের জন্য ৫ কাপ নিয়ে আসে, ছেলেদের মোট কাপের সংখ্যা ৫*১০=<<৫*১০=৫০>>৫০ কাপ।
মেয়েরা যে কাপ নিয়ে এসেছে তার সংখ্যা মোট সংখ্যার ৯০-৫০=<<৯০-৫০=৪০>>৪০।
যেহেতু ক্লাসে মেয়েদের সংখ্যা ২০, প্রতিটি মেয়ে ৪০/২০=২ কাপ নিয়ে এসেছে।
#### ২"
reasoning-0084,reasoning_hallu-0223,hallucinated,semantic_drift,"তার পুরানো কোম্পানিতে, যদি সে তিন বছর কাজ করে, তাহলে তাকে মোট কত মাসের বেতন দেওয়া হয়েছিল তা হল ৩ বছর*১২, যা এক বছরে মাসের সংখ্যা = <<৩*১২=৩৬>>৩৬ মাস।
যদি প্রতি মাসে তাকে ৳৫০০০ দেওয়া হয়, পুরানো কোম্পানিতে তার মোট আয় ৳৫০০০*৩৬ =৳<<৫০০০*৩৬=১৮০০০০>>১৮০০০০
তার নতুন কোম্পানিতে, তাকে ২০% বেশি অর্থ প্রদান করা হয়, যা ২০/১০০*৳৫০০০ = ৳<<২০/১০০*৫০০০=১০০০>>১০০০ প্রতি মাসে তাকে পুরানো কোম্পানিতে যে অর্থ প্রদান করা হয়েছিল তার চেয়ে বেশি।
মোট, তিনি তার নতুন কোম্পানিতে প্রতি মাসে ৳৫০০০+৳১০০০ = ৳<<৫০০০+১০০০=৬০০০>>৬০০০ উপার্জন করেন।
যেহেতু সে নতুন কোম্পানিতে পুরানো কোম্পানির চেয়ে পাঁচ মাস বেশি কাজ করেছে, সে নতুন কোম্পানিতে ৩৬+৫ = <<৩৬+৫=৪১>>৪১ মাস কাজ করেছে।
নতুন কোম্পানিতে তার উপার্জন করা মোট পরিমাণ হল ৳৬০০০*৪১ = ৳<<৬০০০*৪১=২৪৬০০০>>২৪৬০০০
উভয় কোম্পানির জন্য মিলিত মোট হল ৳২৪৬০০০+৳১৮০০০০ = ৳<<২৪৬০০০+১৮০০০০=৪২৬০০০>>৪২৬০০০
#### ৪২৬০০০"
reasoning-0085,reasoning_hallu-0149,hallucinated,hallucinated_intermediate_fact,"তিনি দুটি ক্যান্টালুপ ফেলেছিলেন এবং দিনের শেষে ৮টি অবশিষ্ট ছিল, তাই তিনি ৩০ - ২ - ৮ = <<৩০-২-৮=২০>>২০টি ক্যান্টালুপ বিক্রি করেছিলেন।
তিনটি হানিডিউ  পচা ছিল, এবং দিনের শেষে তার ৯টি বাকি ছিল, তাই সে ২৭ - ৩ - ৯ = <<২৭-৩-৯=১৫>>১৫টি মধু বিক্রি করল৷
তিনি ২০টি ক্যান্টালুপ বিক্রি করেছেন * ৳২/ক্যান্টালুপ = ৳<<২০*২=৪০>>৪০টি ক্যান্টালুপে
এছাড়াও তিনি ১৫টি হানিডিউ  *৳৩/মধুরশিউ = ৳<<১৫*৩=৪৫>>৪৫টি হানিডিউ  বিক্রি করেছেন।
সব মিলিয়ে তিনি ৳৪০ + ৳৪৫ = ৳<<৪০+৪৫=৮৫>>৮৫ উপার্জন করেছেন
#### ৮৫"
reasoning-0086,reasoning_hallu-0211,hallucinated,semantic_drift,"যেহেতু মারিয়া প্রথম ওজন ছিল ৯৯ পাউন্ড, সে এক ডজন পাউন্ড কমার পর তার ওজন হল ৯৯-১২=<<৯৯-১২=৮৭>>৮৭ পাউন্ড।
তিনি প্রাথমিকভাবে যে ওজন কমিয়েছেন তার দ্বিগুণ হল ১২*২=<<১২*২=২৪>>২৪ পাউন্ড।
সুতরাং, যখন সে প্রাথমিকভাবে হারানো ওজনের দ্বিগুণ যোগ করে, তখন তার ওজন বেড়ে ৮৭+২৪=<<৮৭+২৪=১১১>>১১১ পাউন্ড হয়ে যায়।
সে প্রাথমিকভাবে হারানোর চেয়ে তিনগুণ বেশি ১২*৩=<<১২*৩=৩৬>>৩৬ পাউন্ড।
অতএব, যখন মারিয়া প্রাথমিকভাবে হারানোর চেয়ে ৩ গুণ বেশি হারান, তখন তার ওজন ১১১-৩৬=<<১১১-৩৬=৭৫>>৭৫ পাউন্ডে নেমে আসে।
অবশেষে, যখন মারিয়া এক ডজন পাউন্ডের অর্ধেক ফিরে পেল, তখন তার চূড়ান্ত ওজন ছিল ৭৫+৬=<<৭৫+৬=৮১>>৮১ পাউন্ড।
#### ৮১"
